Date,Temperature,Sea Level Pressure,Visibility,Wind Speed,Precipitation
2002-05-13,48.8,1015.9,9.1,11.3,0.05
2002-05-14,54.5,1016.7,9.7,7.8,0.0
2002-05-15,59.7,1017.6,9.8,9.0,0.0
2002-05-16,62.2,1011.8,8.8,11.1,0.0
2002-05-17,43.5,1019.8,10.0,13.5,0.0
2002-05-18,42.2,1022.7,10.0,8.1,0.0
2002-05-19,46.5,1024.6,10.0,6.3,0.0
2002-05-20,44.7,1029.0,10.0,11.6,0.0
2002-05-21,45.5,1030.1,10.0,4.8,0.0
2002-05-22,54.7,1024.8,10.0,11.0,0.0
2002-05-23,62.8,1014.6,10.0,12.9,0.0
2002-05-24,55.5,1016.5,8.4,12.4,0.2
2002-05-25,51.4,1015.7,8.4,9.0,0.31
2002-05-26,55.9,1019.6,8.5,6.2,0.0
2002-05-27,67.3,1016.8,10.0,6.5,0.0
2002-05-28,67.5,1015.2,8.4,5.1,0.01
2002-05-29,72.6,1011.5,9.0,7.5,0.0
2002-05-30,76.2,1009.1,8.8,7.6,0.0
2002-05-31,79.3,1005.3,10.0,10.7,0.0
2002-06-01,77.6,1007.1,10.0,7.8,0.0
2002-06-02,69.4,1009.8,10.0,7.4,0.0
2002-06-03,62.2,1011.2,9.3,10.0,0.0
2002-06-04,65.8,1010.0,4.9,7.7,0.41
2002-06-05,60.6,1012.6,7.8,7.4,0.48
2002-06-06,56.4,1017.6,8.1,7.2,0.0
2002-06-07,64.0,1019.1,8.5,5.6,0.0
2002-06-08,71.8,1017.6,9.3,6.3,0.0
2002-06-09,76.4,1016.8,9.0,6.6,0.0
2002-06-10,80.0,1013.1,8.6,9.0,0.0
2002-06-11,75.0,1009.2,8.6,11.2,1.54
2002-06-12,68.2,1010.7,7.8,7.3,0.1
2002-06-13,60.1,1011.8,8.7,7.2,0.01
2002-06-14,61.4,1006.2,7.4,6.4,0.37
2002-06-15,64.2,1006.3,9.4,9.6,0.5
2002-06-16,66.7,1009.9,10.0,8.9,0.0
2002-06-17,68.8,1011.9,10.0,5.9,0.0
2002-06-18,65.4,1015.1,9.9,5.2,0.08
2002-06-19,72.4,1017.8,10.0,7.2,0.0
2002-06-20,83.3,1022.3,8.2,9.2,0.0
2002-06-21,81.7,1024.5,8.0,6.6,0.0
2002-06-22,81.7,1022.8,6.2,5.0,0.0
2002-06-23,84.4,1018.9,7.7,6.4,0.0
2002-06-24,83.5,1017.7,9.6,5.6,0.0
2002-06-25,81.3,1016.3,8.3,4.9,0.0
2002-06-26,77.3,1012.2,9.5,8.3,0.13
2002-06-27,76.8,1009.2,9.6,8.9,0.27
2002-06-28,73.9,1014.1,10.0,4.3,0.0
2002-06-29,77.4,1017.9,10.0,4.8,0.0
2002-06-30,83.8,1017.3,9.0,6.6,0.0
2002-07-01,85.6,1017.3,10.0,8.1,0.0
2002-07-02,85.5,1017.7,10.0,9.6,0.0
2002-07-03,86.1,1015.8,9.4,7.5,0.0
2002-07-04,83.7,1015.5,9.9,6.7,0.0
2002-07-05,75.8,1020.7,10.0,10.1,0.02
2002-07-06,75.2,1022.6,10.0,5.5,0.0
2002-07-07,79.5,1021.6,10.0,3.8,0.0
2002-07-08,84.3,1018.2,9.7,7.6,0.0
2002-07-09,78.8,1014.2,7.3,10.2,0.91
2002-07-10,73.5,1018.8,10.0,11.3,0.0
2002-07-11,71.4,1021.1,10.0,13.4,0.07
2002-07-12,71.3,1018.3,10.0,7.7,0.0
2002-07-13,73.2,1015.1,10.0,7.1,0.0
2002-07-14,75.1,1015.3,10.0,5.1,0.0
2002-07-15,80.8,1016.9,10.0,4.7,0.0
2002-07-16,82.0,1017.5,10.0,5.3,0.0
2002-07-17,81.8,1016.6,8.3,4.3,0.0
2002-07-18,82.6,1013.0,5.4,6.0,0.0
2002-07-19,78.4,1012.0,6.3,6.8,0.0
2002-07-20,79.7,1014.8,10.0,4.8,0.0
2002-07-21,88.2,1012.8,9.4,9.1,0.0
2002-07-22,85.2,1011.2,10.0,8.0,0.0
2002-07-23,75.7,1018.0,9.7,12.6,0.0
2002-07-24,72.2,1022.2,10.0,9.2,0.0
2002-07-25,73.4,1017.6,9.9,6.9,0.0
2002-07-26,79.6,1011.3,6.3,7.6,0.0
2002-07-27,79.7,1009.1,9.2,10.7,0.04
2002-07-28,83.7,1007.5,9.7,10.3,0.22
2002-07-29,77.9,1008.3,9.7,8.6,0.0
2002-07-30,79.5,1013.6,10.0,5.9,0.09
2002-07-31,84.5,1013.5,10.0,7.1,0.0
2002-08-01,85.3,1011.8,10.0,9.9,0.0
2002-08-02,79.6,1015.4,10.0,11.5,0.02
2002-08-03,77.8,1019.9,10.0,5.4,0.0
2002-08-04,84.0,1017.8,7.0,7.0,0.0
2002-08-05,78.7,1018.2,7.6,6.8,0.24
2002-08-06,71.2,1022.6,10.0,14.2,0.02
2002-08-07,70.6,1024.4,10.0,9.9,0.0
2002-08-08,72.5,1024.3,10.0,6.9,0.0
2002-08-09,74.3,1021.9,10.0,6.4,0.0
2002-08-10,78.1,1017.2,10.0,6.9,0.0
2002-08-11,82.6,1014.9,9.4,6.9,0.0
2002-08-12,80.8,1013.7,8.9,9.9,0.0
2002-08-13,78.8,1011.6,9.4,9.9,0.0
2002-08-14,71.8,1010.3,8.3,7.6,0.75
2002-08-15,74.3,1012.3,8.8,8.7,0.0
2002-08-16,77.2,1014.6,9.3,7.0,0.0
2002-08-17,76.7,1011.9,9.2,10.7,0.09
2002-08-18,71.4,1013.5,10.0,6.0,0.0
2002-08-19,70.4,1012.0,7.8,7.2,0.0
2002-08-20,68.8,1019.3,10.0,5.9,0.03
2002-08-21,76.0,1017.6,9.9,9.2,0.0
2002-08-22,76.1,1014.8,7.9,7.8,2.3
2002-08-23,71.7,1014.5,5.8,5.1,0.5
2002-08-24,73.4,1012.6,5.6,3.7,0.66
2002-08-25,74.1,1015.0,8.8,4.5,0.0
2002-08-26,75.5,1015.8,9.1,6.2,0.0
2002-08-27,76.1,1018.9,10.0,7.7,0.0
2002-08-28,73.9,1022.3,10.0,9.5,0.0
2002-08-29,73.2,1020.9,10.0,7.3,0.0
2002-08-30,75.2,1022.6,9.8,7.1,0.0
2002-08-31,76.1,1024.3,9.7,6.7,0.0
2002-09-01,77.4,1020.2,9.4,4.0,0.0
2002-09-02,76.1,1013.0,8.5,10.1,0.0
2002-09-03,77.8,1012.7,9.8,8.7,0.41
2002-09-04,72.6,1019.8,10.0,5.3,0.0
2002-09-05,72.7,1021.3,10.0,6.8,0.0
2002-09-06,75.4,1018.5,10.0,6.0,0.0
2002-09-07,77.4,1018.9,9.8,4.2,0.0
2002-09-08,79.9,1020.6,9.8,3.0,0.0
2002-09-09,82.0,1019.3,6.7,3.0,0.0
2002-09-10,80.2,1013.9,7.4,8.0,0.0
2002-09-11,68.2,1017.2,9.9,11.3,0.08
2002-09-12,67.5,1018.2,10.0,3.7,0.0
2002-09-13,68.1,1016.5,10.0,2.5,0.0
2002-09-14,72.4,1012.0,9.9,4.5,0.0
2002-09-15,69.1,1016.4,9.9,10.3,0.0
2002-09-16,64.4,1019.2,10.0,3.5,0.0
2002-09-17,68.5,1016.4,10.0,3.8,0.0
2002-09-18,71.0,1008.9,7.4,8.6,0.3
2002-09-19,76.6,1004.2,9.7,11.2,0.01
2002-09-20,71.9,1002.9,9.3,10.9,0.25
2002-09-21,68.5,1009.7,9.6,7.3,0.46
2002-09-22,60.6,1017.7,9.8,9.8,0.0
2002-09-23,58.0,1021.3,10.0,6.7,0.04
2002-09-24,54.6,1025.2,10.0,8.0,0.0
2002-09-25,60.0,1024.5,10.0,5.2,0.0
2002-09-26,65.0,1015.3,10.0,4.9,0.0
2002-09-27,63.9,1008.5,6.3,10.4,0.0
2002-09-28,63.2,1018.2,8.3,6.3,0.0
2002-09-29,71.6,1016.9,7.3,7.9,0.13
2002-09-30,75.9,1013.9,9.9,11.0,0.02
2002-10-01,75.4,1012.9,9.6,9.4,0.0
2002-10-02,70.1,1014.8,7.3,7.0,0.19
2002-10-03,62.5,1016.1,8.8,9.3,0.01
2002-10-04,67.8,1004.0,7.3,11.1,0.0
2002-10-05,56.3,1017.1,10.0,8.7,1.04
2002-10-06,59.8,1015.2,10.0,10.2,0.0
2002-10-07,50.2,1021.1,10.0,10.4,0.0
2002-10-08,53.8,1021.5,10.0,7.5,0.0
2002-10-09,56.6,1020.1,9.8,5.8,0.0
2002-10-10,60.5,1021.0,7.8,4.9,0.0
2002-10-11,62.8,1019.8,9.5,5.3,0.0
2002-10-12,60.4,1017.3,6.2,7.4,0.0
2002-10-13,47.1,1027.3,9.9,10.7,0.18
2002-10-14,45.6,1027.2,10.0,6.1,0.0
2002-10-15,48.7,1014.8,10.0,6.7,0.0
2002-10-16,45.6,1016.4,9.9,8.6,0.04
2002-10-17,42.2,1016.3,9.9,6.4,0.0
2002-10-18,45.8,1012.9,8.8,9.4,0.03
2002-10-19,49.4,1012.6,10.0,9.3,0.03
2002-10-20,41.4,1019.9,9.7,5.2,0.0
2002-10-21,46.3,1020.5,10.0,6.3,0.0
2002-10-22,46.7,1022.2,9.6,6.6,0.0
2002-10-23,44.2,1029.3,9.7,10.4,0.0
2002-10-24,44.8,1028.7,10.0,9.6,0.04
2002-10-25,44.3,1019.4,7.6,7.0,0.01
2002-10-26,46.4,1020.0,10.0,7.5,0.28
2002-10-27,42.3,1024.0,9.8,5.5,0.0
2002-10-28,44.9,1021.8,10.0,9.2,0.01
2002-10-29,44.9,1018.2,10.0,13.7,0.0
2002-10-30,44.1,1018.7,10.0,12.5,0.0
2002-10-31,44.0,1022.0,10.0,7.9,0.0
2002-11-01,33.7,1024.5,10.0,11.2,0.0
2002-11-02,36.3,1021.4,10.0,11.4,0.0
2002-11-03,36.9,1019.8,10.0,6.4,0.0
2002-11-04,38.7,1019.0,7.6,6.5,0.0
2002-11-05,37.9,1015.6,5.7,5.6,0.0
2002-11-06,39.1,1012.5,7.8,10.0,0.2
2002-11-07,42.9,1018.0,7.3,6.7,0.0
2002-11-08,54.1,1006.9,10.0,14.3,0.0
2002-11-09,57.4,1001.4,9.9,14.9,0.0
2002-11-10,60.3,992.8,7.5,10.9,0.1
2002-11-11,41.4,1008.1,7.9,9.3,0.01
2002-11-12,40.2,1023.0,10.0,6.2,0.02
2002-11-13,43.2,1019.2,9.8,7.0,0.0
2002-11-14,51.6,1011.6,9.3,10.1,0.0
2002-11-15,39.7,1017.0,9.6,12.7,0.23
2002-11-16,35.4,1023.4,10.0,10.8,0.01
2002-11-17,33.7,1019.3,8.1,8.6,0.0
2002-11-18,34.7,1018.7,9.9,6.6,0.04
2002-11-19,43.7,1016.4,7.9,10.0,0.11
2002-11-20,47.9,1016.1,10.0,6.9,0.01
2002-11-21,42.4,1009.8,9.5,9.2,0.0
2002-11-22,35.5,1016.5,10.0,12.7,0.16
2002-11-23,36.4,1016.1,10.0,8.5,0.0
2002-11-24,36.7,1019.8,9.1,6.4,0.0
2002-11-25,27.1,1026.8,8.6,7.5,0.0
2002-11-26,26.8,1029.9,7.8,6.0,0.03
2002-11-27,24.4,1029.2,9.4,4.8,0.01
2002-11-28,24.3,1024.7,8.5,6.3,0.11
2002-11-29,39.0,1003.9,10.0,14.2,0.0
2002-11-30,32.9,1006.0,9.0,16.0,0.0
2002-12-01,22.5,1018.1,10.0,11.8,0.0
2002-12-02,33.1,1012.0,7.3,9.7,0.0
2002-12-03,23.1,1033.0,6.9,7.1,0.01
2002-12-04,23.2,1034.9,9.8,2.4,0.06
2002-12-05,24.2,1025.9,9.9,8.6,0.0
2002-12-06,19.3,1023.6,9.5,8.6,0.0
2002-12-07,32.6,1017.5,8.8,12.0,0.0
2002-12-08,28.2,1027.4,10.0,7.9,0.0
2002-12-09,22.1,1033.7,10.0,5.6,0.0
2002-12-10,32.2,1024.1,10.0,5.5,0.0
2002-12-11,33.6,1019.3,10.0,3.4,0.0
2002-12-12,34.3,1020.2,7.6,7.3,0.0
2002-12-13,36.9,1016.3,4.0,5.9,0.0
2002-12-14,35.6,1013.7,4.1,9.3,0.0
2002-12-15,37.5,1011.1,8.3,9.0,0.0
2002-12-16,32.5,1018.6,10.0,13.5,0.0
2002-12-17,31.5,1018.9,9.7,13.3,0.0
2002-12-18,45.8,1007.7,5.4,15.1,0.4
2002-12-19,47.1,1003.9,8.8,11.4,0.68
2002-12-20,35.1,1000.5,8.9,14.2,0.0
2002-12-21,32.1,1007.0,9.7,15.6,0.0
2002-12-22,29.3,1010.9,9.8,12.1,0.0
2002-12-23,28.3,1018.7,10.0,13.2,0.0
2002-12-24,27.1,1017.2,9.5,7.0,0.0
2002-12-25,27.9,1012.8,6.0,12.6,0.0
2002-12-26,23.9,1025.5,8.4,10.0,0.01
2002-12-27,22.5,1025.8,7.6,8.0,0.0
2002-12-28,29.6,1017.3,4.6,7.9,0.02
2002-12-29,31.6,1017.9,3.7,5.3,0.0
2002-12-30,47.4,1006.9,7.4,12.2,0.0
2002-12-31,37.4,1014.3,9.5,7.4,0.0
2003-01-01,31.9,1017.6,10.0,14.9,0.0
2003-01-02,28.9,1017.6,8.2,11.5,0.0
2003-01-03,29.5,1017.8,9.9,8.4,0.0
2003-01-04,26.6,1017.8,9.1,5.5,0.0
2003-01-05,30.4,1013.8,2.0,4.0,0.04
2003-01-06,31.1,1027.2,7.5,10.9,0.06
2003-01-07,30.7,1024.1,9.7,12.7,0.01
2003-01-08,45.2,1000.5,10.0,12.1,0.0
2003-01-09,39.9,1000.4,10.0,12.8,0.0
2003-01-10,26.1,1012.8,9.1,14.0,0.0
2003-01-11,15.0,1022.9,10.0,12.7,0.0
2003-01-12,19.0,1029.1,10.0,8.5,0.0
2003-01-13,25.0,1022.0,10.0,11.9,0.0
2003-01-14,17.1,1026.2,8.1,9.2,0.0
2003-01-15,11.7,1029.0,10.0,9.3,0.0
2003-01-16,19.4,1025.6,10.0,6.2,0.0
2003-01-17,17.2,1024.9,10.0,11.0,0.0
2003-01-18,13.0,1018.2,7.9,9.6,0.0
2003-01-19,13.3,1014.8,9.6,10.0,0.0
2003-01-20,19.9,1016.2,10.0,10.2,0.0
2003-01-21,14.5,1024.6,10.0,9.3,0.0
2003-01-22,10.9,1029.0,10.0,9.5,0.0
2003-01-23,4.5,1033.9,10.0,13.4,0.0
2003-01-24,8.5,1035.3,10.0,8.6,0.0
2003-01-25,21.0,1024.7,10.0,10.9,0.0
2003-01-26,15.3,1027.9,7.9,12.0,0.0
2003-01-27,8.4,1032.6,9.8,8.1,0.0
2003-01-28,24.0,1019.5,9.4,8.4,0.0
2003-01-29,27.0,1024.6,7.3,8.2,0.0
2003-01-30,25.2,1026.8,10.0,7.2,0.0
2003-01-31,33.0,1014.7,5.1,11.3,0.01
2003-02-01,33.2,1014.5,4.6,6.9,0.12
2003-02-02,34.8,1011.3,3.1,6.9,0.02
2003-02-03,38.0,1003.0,2.9,7.8,0.05
2003-02-04,26.9,1005.3,8.6,15.5,0.01
2003-02-05,14.6,1024.7,10.0,8.6,0.0
2003-02-06,28.4,1023.0,10.0,7.2,0.0
2003-02-07,15.7,1024.8,10.0,10.3,0.0
2003-02-08,17.9,1018.5,9.6,12.0,0.0
2003-02-09,16.8,1020.1,10.0,9.5,0.0
2003-02-10,24.2,1011.5,9.0,11.3,0.0
2003-02-11,15.4,1013.2,9.6,11.4,0.0
2003-02-12,14.8,1019.2,8.9,14.9,0.0
2003-02-13,21.1,1023.1,10.0,9.3,0.0
2003-02-14,27.6,1020.4,9.9,6.0,0.0
2003-02-15,26.0,1025.4,6.8,19.0,0.0
2003-02-16,20.3,1030.6,10.0,19.1,0.0
2003-02-17,24.7,1022.2,9.9,10.9,0.0
2003-02-18,29.0,1017.9,6.1,8.4,0.0
2003-02-19,33.4,1021.6,8.3,8.8,0.0
2003-02-20,36.4,1025.1,10.0,8.6,0.0
2003-02-21,37.2,1015.6,9.7,5.6,0.0
2003-02-22,34.2,1006.2,6.8,10.3,0.0
2003-02-23,21.1,1012.5,10.0,12.7,0.0
2003-02-24,20.1,1023.2,7.1,9.6,0.0
2003-02-25,10.0,1034.5,10.0,6.7,0.02
2003-02-26,19.5,1026.4,10.0,4.8,0.0
2003-02-27,23.9,1020.7,9.9,6.2,0.0
2003-02-28,28.2,1020.4,8.6,3.0,0.0
2003-03-01,32.7,1018.1,7.7,4.5,0.0
2003-03-02,27.4,1014.2,4.9,10.4,0.0
2003-03-03,18.0,1020.7,8.1,9.0,0.0
2003-03-04,31.2,1011.5,6.5,6.5,0.0
2003-03-05,24.8,1012.9,5.9,13.2,0.06
2003-03-06,22.8,1018.2,7.1,7.4,0.0
2003-03-07,29.1,1017.3,8.6,9.5,0.08
2003-03-08,32.7,1015.5,5.7,7.3,0.0
2003-03-09,13.6,1024.5,10.0,13.1,0.1
2003-03-10,11.4,1028.0,10.0,9.9,0.0
2003-03-11,26.8,1019.0,10.0,10.2,0.0
2003-03-12,39.1,1013.4,8.0,8.2,0.0
2003-03-13,33.2,1021.3,7.1,14.9,0.06
2003-03-14,36.6,1024.7,10.0,8.1,0.0
2003-03-15,43.4,1016.0,7.6,6.2,0.0
2003-03-16,53.1,1010.7,4.7,7.6,0.0
2003-03-17,58.4,1006.6,6.5,5.5,0.0
2003-03-18,44.6,1009.7,3.9,11.1,0.0
2003-03-19,42.2,1007.9,6.9,12.7,0.0
2003-03-20,52.0,1004.7,5.0,6.2,0.11
2003-03-21,48.0,1003.1,8.0,10.7,0.28
2003-03-22,42.6,1010.9,9.2,10.9,0.02
2003-03-23,50.4,1014.2,8.4,4.8,0.0
2003-03-24,59.6,1009.7,10.0,10.0,0.0
2003-03-25,53.8,1011.8,9.8,7.8,0.11
2003-03-26,47.4,1014.8,10.0,6.2,0.09
2003-03-27,51.3,1011.4,10.0,8.8,0.0
2003-03-28,56.3,1001.6,9.1,13.5,0.01
2003-03-29,36.0,1015.5,10.0,12.4,0.34
2003-03-30,34.0,1025.3,9.9,5.4,0.0
2003-03-31,41.6,1019.9,10.0,5.7,0.0
2003-04-01,59.2,1005.5,9.8,12.9,0.06
2003-04-02,54.7,1008.7,8.8,8.1,0.0
2003-04-03,43.7,1009.7,4.4,7.2,0.0
2003-04-04,40.4,1006.0,4.1,8.7,0.74
2003-04-05,32.5,1014.0,9.5,11.8,1.22
2003-04-06,32.5,1028.2,10.0,11.5,0.0
2003-04-07,33.8,1020.9,4.6,15.2,0.01
2003-04-08,32.8,1026.2,8.8,9.9,0.06
2003-04-09,36.0,1026.9,10.0,10.4,0.0
2003-04-10,43.0,1023.1,10.0,5.4,0.0
2003-04-11,50.8,1015.5,10.0,4.9,0.0
2003-04-12,46.7,1017.8,10.0,11.0,0.0
2003-04-13,46.5,1023.3,10.0,7.4,0.0
2003-04-14,65.0,1018.6,10.0,11.1,0.0
2003-04-15,74.1,1010.8,10.0,14.9,0.0
2003-04-16,58.7,1007.6,10.0,10.8,0.0
2003-04-17,45.1,1011.3,9.8,13.7,0.0
2003-04-18,42.2,1017.2,7.0,9.1,0.02
2003-04-19,56.9,1015.5,7.5,9.3,0.0
2003-04-20,64.9,1008.7,9.7,14.8,0.0
2003-04-21,50.3,1008.7,9.7,12.5,0.09
2003-04-22,45.3,1016.1,10.0,9.9,0.01
2003-04-23,44.7,1022.0,10.0,5.8,0.0
2003-04-24,48.6,1017.0,10.0,8.1,0.0
2003-04-25,51.8,1009.2,10.0,11.2,0.0
2003-04-26,47.8,1013.1,10.0,9.0,0.0
2003-04-27,57.2,1015.3,10.0,7.1,0.0
2003-04-28,64.9,1012.4,10.0,7.2,0.0
2003-04-29,57.6,1015.6,10.0,6.0,0.0
2003-04-30,53.1,1012.7,7.6,7.3,0.25
2003-05-01,51.2,1008.3,4.7,7.6,1.66
2003-05-02,47.4,1016.2,8.2,13.0,0.52
2003-05-03,47.1,1021.4,10.0,7.8,0.0
2003-05-04,50.6,1017.5,10.0,9.6,0.0
2003-05-05,60.3,999.3,9.0,12.8,1.08
2003-05-06,59.9,1007.9,9.9,7.6,0.0
2003-05-07,54.7,1011.5,9.7,10.0,0.05
2003-05-08,52.0,1014.8,7.1,7.6,0.03
2003-05-09,62.7,1007.1,7.4,11.0,1.33
2003-05-10,67.4,1003.8,8.2,5.0,1.05
2003-05-11,56.8,996.6,9.3,22.3,0.52
2003-05-12,56.7,1007.7,9.9,18.0,0.04
2003-05-13,60.0,1015.3,10.0,8.4,0.0
2003-05-14,56.6,1013.4,9.3,7.3,0.0
2003-05-15,51.2,1012.5,9.3,10.3,0.28
2003-05-16,55.0,1016.5,10.0,7.6,0.0
2003-05-17,56.8,1018.0,6.6,9.2,0.0
2003-05-18,57.8,1018.3,8.1,8.6,0.0
2003-05-19,65.2,1017.1,5.8,7.6,0.0
2003-05-20,63.1,1019.4,7.7,10.6,0.52
2003-05-21,51.6,1028.2,10.0,10.6,0.13
2003-05-22,52.2,1024.6,10.0,7.8,0.0
2003-05-23,54.4,1021.4,10.0,6.6,0.02
2003-05-24,57.0,1016.4,10.0,8.6,0.02
2003-05-25,58.0,1015.5,10.0,10.0,0.0
2003-05-26,59.8,1018.3,10.0,7.0,0.0
2003-05-27,62.0,1019.9,10.0,6.7,0.0
2003-05-28,62.9,1011.3,9.7,6.3,0.0
2003-05-29,58.3,1009.1,9.8,9.2,0.26
2003-05-30,60.4,1005.7,9.9,6.3,0.0
2003-05-31,54.2,1006.1,8.0,14.7,1.23
2003-06-01,50.5,1018.4,10.0,6.1,0.01
2003-06-02,56.3,1016.6,10.0,5.0,0.0
2003-06-03,55.1,1012.6,7.7,9.1,0.29
2003-06-04,59.0,1011.2,10.0,8.8,0.01
2003-06-05,62.4,1013.9,9.9,5.4,0.0
2003-06-06,64.2,1013.3,9.1,5.5,0.0
2003-06-07,66.1,1008.4,7.6,5.4,0.13
2003-06-08,63.7,1004.8,8.8,8.8,0.05
2003-06-09,65.2,1008.7,9.5,7.9,0.29
2003-06-10,68.1,1008.1,10.0,9.5,0.01
2003-06-11,62.2,1008.6,8.3,10.4,0.1
2003-06-12,60.7,1008.8,8.2,7.5,0.0
2003-06-13,63.0,1009.9,4.4,6.0,0.0
2003-06-14,66.1,1013.9,9.0,6.9,0.0
2003-06-15,66.3,1017.9,10.0,8.7,0.0
2003-06-16,67.6,1019.3,10.0,7.0,0.0
2003-06-17,68.5,1017.4,10.0,6.2,0.0
2003-06-18,72.7,1011.9,9.1,6.2,0.0
2003-06-19,63.3,1015.1,9.7,14.2,0.75
2003-06-20,61.6,1020.6,10.0,6.6,0.01
2003-06-21,65.5,1018.2,10.0,5.3,0.0
2003-06-22,71.4,1015.2,10.0,4.3,0.0
2003-06-23,76.8,1013.6,10.0,7.5,0.0
2003-06-24,82.0,1014.7,9.9,9.5,0.0
2003-06-25,83.4,1014.1,8.8,9.6,0.0
2003-06-26,73.4,1010.4,9.2,12.5,0.0
2003-06-27,70.3,1013.6,10.0,9.8,0.46
2003-06-28,72.9,1011.4,10.0,8.5,0.0
2003-06-29,72.7,1015.1,9.9,7.7,0.17
2003-06-30,74.0,1020.1,10.0,3.4,0.0
2003-07-01,76.8,1017.8,10.0,5.2,0.0
2003-07-02,77.7,1012.4,9.9,4.9,0.0
2003-07-03,81.3,1008.9,9.6,7.9,0.0
2003-07-04,84.0,1008.1,10.0,8.3,0.0
2003-07-05,80.6,1010.5,8.4,8.3,0.7
2003-07-06,78.3,1011.1,9.7,8.2,0.61
2003-07-07,77.8,1009.7,8.9,8.3,0.38
2003-07-08,74.2,1013.9,9.4,6.7,0.37
2003-07-09,69.2,1013.7,9.3,6.2,0.34
2003-07-10,72.0,1006.5,9.6,10.3,0.21
2003-07-11,67.9,1008.1,10.0,12.6,0.01
2003-07-12,70.0,1013.3,10.0,5.5,0.0
2003-07-13,73.4,1017.7,10.0,3.9,0.0
2003-07-14,75.5,1017.2,10.0,5.7,0.0
2003-07-15,77.2,1011.2,9.1,10.8,1.16
2003-07-16,73.9,1017.4,10.0,6.4,0.0
2003-07-17,75.9,1019.2,9.9,7.8,0.0
2003-07-18,69.0,1017.5,9.1,9.4,1.83
2003-07-19,70.2,1018.4,10.0,4.1,0.0
2003-07-20,75.8,1013.1,10.0,9.0,0.0
2003-07-21,73.9,1004.8,9.5,8.0,0.72
2003-07-22,67.6,1010.4,10.0,11.5,0.47
2003-07-23,67.6,1015.8,10.0,10.2,0.0
2003-07-24,69.0,1018.6,10.0,6.2,0.0
2003-07-25,72.9,1019.6,10.0,8.4,0.0
2003-07-26,76.6,1017.8,9.8,11.8,0.0
2003-07-27,76.2,1013.9,9.5,9.9,0.0
2003-07-28,68.5,1015.8,9.3,6.7,0.14
2003-07-29,69.4,1015.9,10.0,3.9,0.21
2003-07-30,73.0,1016.1,9.9,5.9,0.0
2003-07-31,76.4,1014.7,10.0,6.2,0.0
2003-08-01,76.8,1011.6,8.9,8.2,0.0
2003-08-02,72.9,1010.8,9.0,7.0,0.51
2003-08-03,71.1,1010.9,9.6,6.2,0.0
2003-08-04,68.8,1011.4,7.5,5.6,0.05
2003-08-05,70.8,1012.1,7.3,3.9,0.0
2003-08-06,74.3,1012.1,9.1,2.7,0.0
2003-08-07,73.9,1013.3,9.7,6.8,0.06
2003-08-08,71.8,1014.9,10.0,11.5,0.01
2003-08-09,70.0,1016.8,9.6,8.6,0.44
2003-08-10,72.4,1017.0,10.0,6.3,0.0
2003-08-11,70.8,1016.5,9.5,6.7,0.0
2003-08-12,71.0,1019.8,10.0,11.1,0.22
2003-08-13,73.5,1025.0,8.5,7.9,0.0
2003-08-14,77.0,1026.5,6.3,5.8,0.0
2003-08-15,81.0,1022.8,5.3,5.7,0.01
2003-08-16,82.9,1015.3,7.4,8.0,0.0
2003-08-17,77.7,1014.6,8.7,8.9,0.0
2003-08-18,76.6,1018.1,10.0,6.7,0.0
2003-08-19,74.9,1019.5,10.0,5.8,0.0
2003-08-20,77.9,1017.0,8.2,7.2,0.0
2003-08-21,84.4,1011.8,8.8,10.7,0.0
2003-08-22,78.4,1014.7,10.0,11.8,0.0
2003-08-23,73.2,1019.9,10.0,6.5,0.0
2003-08-24,75.4,1019.1,10.0,7.5,0.0
2003-08-25,82.5,1014.6,9.2,8.6,0.0
2003-08-26,83.2,1011.7,10.0,8.6,0.05
2003-08-27,80.2,1012.9,8.4,7.5,0.06
2003-08-28,78.1,1015.0,9.9,8.8,0.0
2003-08-29,77.7,1012.7,8.3,7.7,0.0
2003-08-30,69.9,1022.2,10.0,10.8,0.34
2003-08-31,67.3,1023.8,9.6,7.2,0.0
2003-09-01,63.1,1019.1,7.1,10.6,0.64
2003-09-02,67.0,1018.9,9.4,8.0,0.59
2003-09-03,69.3,1015.1,7.1,7.1,0.01
2003-09-04,66.7,1016.5,10.0,9.2,0.0
2003-09-05,63.7,1020.8,10.0,5.1,0.0
2003-09-06,66.7,1019.9,10.0,5.3,0.0
2003-09-07,73.1,1017.5,10.0,5.8,0.0
2003-09-08,74.8,1017.9,9.9,4.4,0.0
2003-09-09,74.1,1019.8,9.1,4.9,0.0
2003-09-10,72.6,1020.5,6.6,6.7,0.0
2003-09-11,75.6,1018.8,6.1,8.8,0.0
2003-09-12,71.7,1014.9,8.0,9.5,0.0
2003-09-13,75.3,1013.7,5.9,8.2,0.06
2003-09-14,71.0,1012.7,7.1,9.8,0.62
2003-09-15,65.2,1016.8,10.0,7.1,0.01
2003-09-16,68.1,1017.8,10.0,6.2,0.0
2003-09-17,71.4,1019.7,10.0,8.3,0.0
2003-09-18,71.2,1018.5,10.0,7.2,0.0
2003-09-19,63.7,1012.5,10.0,11.0,0.0
2003-09-20,58.1,1021.8,10.0,4.1,0.0
2003-09-21,64.4,1020.9,10.0,7.9,0.0
2003-09-22,65.4,1009.9,7.6,9.3,0.37
